"pl_name","pl_orbper","pl_rade","pl_bmasse","pl_insol","pl_eqt","st_teff","st_mass"
"Kepler-299 b",2.9271467,NA,NA,NA,NA,5631,1
"Kepler-299 b",2.92721119,NA,NA,NA,NA,5631,1
"Kepler-299 b",2.92721559,1.22,NA,561.53,1241,5896,1.01
"Kepler-299 b",NA,1.288,NA,622.07,NA,5678,NA
"Kepler-299 b",2.927128,1.32,NA,NA,NA,5617,NA
"Kepler-299 b",2.927162,1.19,NA,NA,1229,5885,1
"Kepler-299 b",2.92721559,1.22,NA,561.53,1241,5896,1.01
"Kepler-299 b",2.92721119,1.29,NA,593.23,1258,5616,0.9
"Kepler-299 b",2.92721559,1.25,NA,NA,NA,5650,0.95
"Kepler-299 b",2.92721559,1.22,NA,561.53,1241,5896,1.01
"Kepler-299 c",6.88595559,2.1,NA,NA,NA,5650,0.95
"Kepler-299 c",6.88595222,2.68,NA,189.35,946,5616,0.9
"Kepler-299 c",NA,2.685,NA,198.55,NA,5678,NA
"Kepler-299 c",6.88595559,1.98,NA,179.51,933,5896,1.01
"Kepler-299 c",6.885841,1.89,NA,NA,922,5885,1
"Kepler-299 c",6.88595559,1.98,NA,179.51,933,5896,1.01
"Kepler-299 c",6.885875,2.65,NA,NA,NA,5617,NA
"Kepler-299 c",6.88595559,1.98,NA,179.51,933,5896,1.01
"Kepler-299 c",6.88595434,NA,NA,NA,NA,5631,1
"Kepler-299 c",6.88595222,NA,NA,NA,NA,5631,1
"Kepler-299 d",15.05482,1.57,NA,NA,712,5885,1
"Kepler-299 d",15.0549356,1.6,NA,66.72,729,5616,0.9
"Kepler-299 d",15.0548689,1.79,NA,NA,NA,5650,0.95
"Kepler-299 d",15.054786,1.86,NA,NA,NA,5617,NA
"Kepler-299 d",15.0548689,1.73,NA,63.33,719,5896,1.01
"Kepler-299 d",15.05500668,NA,NA,NA,NA,5631,1
"Kepler-299 d",NA,1.598,NA,69.96,NA,5678,NA
"Kepler-299 d",15.0548689,1.73,NA,63.33,719,5896,1.01
"Kepler-299 d",15.0548689,1.73,NA,63.33,719,5896,1.01
"Kepler-299 d",15.0549356,NA,NA,NA,NA,5631,1
"Kepler-299 e",NA,1.774,NA,20.17,NA,5678,NA
"Kepler-299 e",38.2860832,NA,NA,NA,NA,5631,1
"Kepler-299 e",38.2856338,1.77,NA,19.24,534,5616,0.9
"Kepler-299 e",38.2856338,1.71,NA,18.23,527,5896,1.01
"Kepler-299 e",38.2856338,1.71,NA,18.23,527,5896,1.01
"Kepler-299 e",38.2856338,1.78,NA,NA,NA,5650,0.95
"Kepler-299 e",38.2856338,1.71,NA,18.23,527,5896,1.01
"Kepler-299 e",38.285489,1.87,NA,NA,NA,5617,NA
"Kepler-299 e",38.28602037,NA,NA,NA,NA,5631,1
"Kepler-299 e",38.28437,1.64,NA,NA,520,5885,1
"Kepler-299 e",38.2856338,NA,NA,NA,NA,5631,1
"Kepler-30 b",29.1598615,1.91,NA,17.85,524,5485,0.99
"Kepler-30 b",29.329,3.6,63.566,NA,NA,5498,0.99
"Kepler-30 b",29.323,1.9,8.8,NA,NA,NA,1
"Kepler-30 b",29.1598615,NA,NA,NA,NA,5006.6,0.83
"Kepler-30 b",29.33434,3.9,11.3,NA,NA,5498,0.99
"Kepler-30 b",29.1598615,1.91,NA,17.85,524,5485,0.99
"Kepler-30 b",29.312,3.56,78.6,NA,NA,NA,0.99
"Kepler-30 b",29.32011657,NA,NA,NA,NA,5006.6,0.83
"Kepler-30 b",29.1647,1.37,NA,NA,544,5461,0.97
"Kepler-30 b",NA,1.841,NA,16.38,NA,5464,NA
"Kepler-30 c",NA,11.747,NA,6.22,NA,5464,NA
"Kepler-30 c",60.32494216,NA,NA,NA,NA,5006.6,0.83
"Kepler-30 c",60.322921,14,NA,NA,428,5461,0.97
"Kepler-30 c",60.32494216,12.19,NA,6.77,411,5485,0.99
"Kepler-30 c",60.323105,12.3,640,NA,NA,5498,0.99
"Kepler-30 c",60.32488611,12.88,NA,6.77,411,5485,0.99
"Kepler-30 c",60.3251,14.3,2892.253,NA,NA,5498,0.99
"Kepler-30 c",60.32488611,12.77,NA,NA,NA,5452,0.95
"Kepler-30 c",60.32501598,NA,NA,NA,NA,5006.6,0.83
"Kepler-30 c",60.332,13.1,527.7,NA,NA,NA,1
"Kepler-30 c",60.326,11.23,1603.8,NA,NA,NA,0.99
"Kepler-30 c",60.32488611,12.88,NA,6.77,411,5485,0.99
"Kepler-30 c",60.32488611,12.88,NA,6.77,411,5485,0.99
"Kepler-30 d",143.2063047,8.9,NA,2.14,308,5485,0.99
"Kepler-30 d",143.2063518,9.36,NA,2.14,308,5485,0.99
"Kepler-30 d",143.20776601,NA,NA,NA,NA,5006.6,0.83
"Kepler-30 d",143.2063047,NA,NA,NA,NA,5006.6,0.83
"Kepler-30 d",143.2063518,9.29,NA,NA,NA,5452,0.95
"Kepler-30 d",143.21515,9.37,NA,NA,321,5461,0.97
"Kepler-30 d",143.34394,8.8,23.1,NA,NA,5498,0.99
"Kepler-30 d",143.213,10.6,5403.11,NA,NA,5498,0.99
"Kepler-30 d",143.2063518,9.36,NA,2.14,308,5485,0.99
"Kepler-30 d",NA,8.581,NA,1.96,NA,5464,NA
"Kepler-30 d",143.2063518,9.36,NA,2.14,308,5485,0.99
"Kepler-300 b",10.44636649,1.88,NA,102.77,812,5968,0.97
"Kepler-300 b",10.44636649,2.43,NA,NA,NA,5965,1.07
"Kepler-300 b",10.44641752,NA,NA,NA,NA,5886,1.07
"Kepler-300 b",10.446347,1.67,NA,NA,NA,5986,NA
"Kepler-300 b",10.44635944,2.18,NA,102.77,812,5968,0.97
"Kepler-300 b",NA,3.474,NA,265.19,NA,5986,NA
"Kepler-300 b",10.44635944,NA,NA,NA,NA,5886,1.07
"Kepler-300 b",10.446362,2.15,NA,NA,828,5993,1.03
"Kepler-300 b",10.44636649,1.88,NA,102.77,812,5968,0.97
"Kepler-300 b",10.44637231,NA,NA,NA,NA,5886,1.07
"Kepler-300 b",10.44636649,1.88,NA,102.77,812,5968,0.97
"Kepler-300 c",40.7150498,NA,NA,NA,NA,5886,1.07
"Kepler-300 c",40.71524,2.26,NA,NA,527,5993,1.03
"Kepler-300 c",NA,3.502,NA,43.25,NA,5986,NA
"Kepler-300 c",40.7151103,2.65,NA,NA,NA,5965,1.07
"Kepler-300 c",40.7151103,2.15,NA,16.76,516,5968,0.97
"Kepler-300 c",40.7151103,2.15,NA,16.76,516,5968,0.97
"Kepler-300 c",40.714955,2.25,NA,NA,NA,5986,NA
"Kepler-300 c",40.7150498,2.2,NA,16.76,516,5968,0.97
"Kepler-300 c",40.71474195,NA,NA,NA,NA,5886,1.07
"Kepler-300 c",40.7151103,2.15,NA,16.76,516,5968,0.97
"Kepler-300 c",40.71515819,NA,NA,NA,NA,5886,1.07
"Kepler-301 b",2.5085541,1.33,NA,629.8,1278,5814,0.94
"Kepler-301 b",2.5085541,1.33,NA,629.8,1278,5814,0.94
"Kepler-301 b",2.50856212,NA,NA,NA,NA,5627.92,1
"Kepler-301 b",2.5085541,1.47,NA,NA,NA,5717,0.98
"Kepler-301 b",NA,1.383,NA,665.44,NA,5656,NA
"Kepler-301 b",2.508567,1.41,NA,NA,1283,5811,0.97
"Kepler-301 b",2.50855329,1.28,NA,629.8,1278,5814,0.94
"Kepler-301 b",2.50855329,NA,NA,NA,NA,5627.92,1
"Kepler-301 b",2.5085541,1.33,NA,629.8,1278,5814,0.94
"Kepler-301 b",2.508553,1.35,NA,NA,NA,5815,NA
"Kepler-301 c",5.41908491,1.38,NA,225.71,989,5814,0.94
"Kepler-301 c",5.41911291,NA,NA,NA,NA,5627.92,1
"Kepler-301 c",5.41907559,1.39,NA,225.71,989,5814,0.94
"Kepler-301 c",5.41908491,NA,NA,NA,NA,5627.92,1
"Kepler-301 c",5.41907559,1.39,NA,225.71,989,5814,0.94
"Kepler-301 c",5.419115,1.5,NA,NA,994,5811,0.97
"Kepler-301 c",5.41907559,1.39,NA,225.71,989,5814,0.94
"Kepler-301 c",5.41907559,1.48,NA,NA,NA,5717,0.98
"Kepler-301 c",NA,1.495,NA,238.48,NA,5656,NA
"Kepler-301 c",5.419026,1.35,NA,NA,NA,5815,NA
"Kepler-301 d",13.75130391,NA,NA,NA,NA,5627.92,1
"Kepler-301 d",13.75134642,2.11,NA,NA,NA,5717,0.98
"Kepler-301 d",13.75134642,1.96,NA,65.24,725,5814,0.94
"Kepler-301 d",13.75129636,NA,NA,NA,NA,5627.92,1
"Kepler-301 d",13.75125295,NA,NA,NA,NA,5627.92,1
"Kepler-301 d",NA,1.797,NA,68.93,NA,5656,NA
"Kepler-301 d",13.75129636,1.66,NA,65.24,725,5814,0.94
"Kepler-301 d",13.75135,1.9,NA,NA,731,5811,0.97
"Kepler-301 d",13.751243,1.75,NA,NA,NA,5815,NA
"Kepler-301 d",13.75134642,1.96,NA,65.24,725,5814,0.94
"Kepler-301 d",13.75134642,1.96,NA,65.24,725,5814,0.94
